Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Courant_A
2024-08-02 01:00:00,PMP-042,62.0,5.63,11.5
2024-08-02 02:00:00,PMP-042,66.2,4.74,12.0
2024-08-02 03:00:00,PMP-042,66.9,5.59,11.8
2024-08-02 04:00:00,PMP-042,66.7,5.62,12.5
2024-08-02 05:00:00,PMP-042,67.7,5.59,12.5
2024-08-02 06:00:00,PMP-042,68.7,5.23,11.7
2024-08-02 07:00:00,PMP-042,68.7,5.77,11.9
2024-08-02 08:00:00,PMP-042,69.8,5.17,12.0
2024-08-02 09:00:00,PMP-042,68.1,5.96,12.8
2024-08-02 10:00:00,PMP-042,61.0,5.96,12.5
2024-08-02 11:00:00,PMP-042,66.8,5.45,11.3
2024-08-02 12:00:00,PMP-042,65.9,4.84,11.4
2024-08-02 13:00:00,PMP-042,61.6,5.96,10.8
2024-08-02 14:00:00,PMP-042,63.9,5.4,11.1
2024-08-02 15:00:00,PMP-042,62.7,5.65,10.9
2024-08-02 16:00:00,PMP-042,61.9,4.6,11.9
2024-08-02 17:00:00,PMP-042,60.5,5.1,11.4
2024-08-02 18:00:00,PMP-042,60.9,6.09,11.1
2024-08-02 19:00:00,PMP-042,59.8,5.47,11.1
2024-08-02 20:00:00,PMP-042,61.6,5.71,11.4
2024-08-02 21:00:00,PMP-042,61.1,5.19,11.9
2024-08-02 22:00:00,PMP-042,58.7,5.88,11.1
2024-08-02 23:00:00,PMP-042,62.6,5.69,10.7
2024-08-03 00:00:00,PMP-042,66.1,5.57,12.0
2024-08-03 01:00:00,PMP-042,65.4,5.44,12.5
2024-08-03 02:00:00,PMP-042,66.3,5.66,11.3
2024-08-03 03:00:00,PMP-042,64.5,5.44,11.6
2024-08-03 04:00:00,PMP-042,67.7,5.01,12.8
2024-08-03 05:00:00,PMP-042,67.9,5.21,12.2
2024-08-03 06:00:00,PMP-042,69.0,5.2,12.6
2024-08-03 07:00:00,PMP-042,69.0,6.34,12.4
2024-08-03 08:00:00,PMP-042,67.2,5.26,11.6
2024-08-03 09:00:00,PMP-042,64.4,5.31,11.8
2024-08-03 10:00:00,PMP-042,67.0,4.92,13.0
2024-08-03 11:00:00,PMP-042,66.5,5.88,11.7
2024-08-03 12:00:00,PMP-042,68.6,4.73,12.0
2024-08-03 13:00:00,PMP-042,64.3,5.24,11.1
2024-08-03 14:00:00,PMP-042,66.5,5.44,11.4
2024-08-03 15:00:00,PMP-042,62.1,5.55,11.9
2024-08-03 16:00:00,PMP-042,65.1,5.4,11.8
2024-08-03 17:00:00,PMP-042,61.6,5.78,11.7
2024-08-03 18:00:00,PMP-042,65.9,5.55,11.2
2024-08-03 19:00:00,PMP-042,60.7,5.46,11.5
2024-08-03 20:00:00,PMP-042,62.4,5.15,10.7
2024-08-03 21:00:00,PMP-042,65.1,5.67,11.3
2024-08-03 22:00:00,PMP-042,65.4,5.12,12.5
2024-08-03 23:00:00,PMP-042,67.4,5.51,12.4
2024-08-04 00:00:00,PMP-042,66.0,4.93,11.7
2024-08-04 01:00:00,PMP-042,64.3,5.3,11.6
2024-08-04 02:00:00,PMP-042,63.6,5.63,12.0
2024-08-04 03:00:00,PMP-042,64.3,5.96,11.7
2024-08-04 04:00:00,PMP-042,65.6,5.75,12.1
2024-08-04 05:00:00,PMP-042,67.2,5.16,13.0
2024-08-04 06:00:00,PMP-042,64.9,5.87,12.2
2024-08-04 07:00:00,PMP-042,66.8,5.21,12.3
2024-08-04 08:00:00,PMP-042,65.1,5.31,11.5
2024-08-04 09:00:00,PMP-042,67.1,5.21,12.0
2024-08-04 10:00:00,PMP-042,64.6,5.14,12.3
2024-08-04 11:00:00,PMP-042,67.3,5.51,11.7
2024-08-04 12:00:00,PMP-042,65.9,5.78,12.0
2024-08-04 13:00:00,PMP-042,62.7,5.09,11.7
2024-08-04 14:00:00,PMP-042,60.4,5.77,11.9
2024-08-04 15:00:00,PMP-042,63.1,5.34,12.0
2024-08-04 16:00:00,PMP-042,60.5,5.29,11.9
2024-08-04 17:00:00,PMP-042,62.1,5.99,11.9
2024-08-04 18:00:00,PMP-042,59.7,5.25,11.2
2024-08-04 19:00:00,PMP-042,61.3,5.81,11.0
2024-08-04 20:00:00,PMP-042,62.9,5.45,11.2
2024-08-04 21:00:00,PMP-042,63.1,6.1,12.4
2024-08-04 22:00:00,PMP-042,66.9,5.74,11.7
2024-08-04 23:00:00,PMP-042,64.2,6.26,11.2
2024-08-05 00:00:00,PMP-042,63.0,5.87,11.2
2024-08-05 01:00:00,PMP-042,65.7,5.48,11.3
2024-08-05 02:00:00,PMP-042,66.6,5.67,12.9
2024-08-05 03:00:00,PMP-042,66.1,5.39,12.3
2024-08-05 04:00:00,PMP-042,68.2,5.16,11.5
2024-08-05 05:00:00,PMP-042,62.2,5.46,12.3
2024-08-05 06:00:00,PMP-042,69.9,5.18,12.0
2024-08-05 07:00:00,PMP-042,67.3,5.46,12.3
2024-08-05 08:00:00,PMP-042,68.2,5.86,12.0
2024-08-05 09:00:00,PMP-042,68.6,5.72,12.3
2024-08-05 10:00:00,PMP-042,64.5,5.77,11.8
2024-08-05 11:00:00,PMP-042,63.1,6.32,11.8
2024-08-05 12:00:00,PMP-042,69.0,5.36,11.4
2024-08-05 13:00:00,PMP-042,67.4,5.97,11.3
2024-08-05 14:00:00,PMP-042,62.1,6.14,11.8
2024-08-05 15:00:00,PMP-042,62.3,5.22,12.5
2024-08-05 16:00:00,PMP-042,59.4,5.56,12.3
2024-08-05 17:00:00,PMP-042,64.0,5.25,11.6
2024-08-05 18:00:00,PMP-042,62.7,5.67,11.5
2024-08-05 19:00:00,PMP-042,62.3,4.93,10.7
2024-08-05 20:00:00,PMP-042,59.7,5.88,11.6
2024-08-05 21:00:00,PMP-042,64.6,6.06,11.7
2024-08-05 22:00:00,PMP-042,61.6,5.79,12.0
2024-08-05 23:00:00,PMP-042,63.1,5.74,11.1
2024-08-06 00:00:00,PMP-042,62.5,4.99,11.7
2024-08-06 01:00:00,PMP-042,62.6,6.07,12.7
2024-08-06 02:00:00,PMP-042,66.2,5.17,12.4
2024-08-06 03:00:00,PMP-042,70.1,5.16,11.3
2024-08-06 04:00:00,PMP-042,65.5,5.94,11.4
2024-08-06 05:00:00,PMP-042,70.3,6.23,12.2
2024-08-06 06:00:00,PMP-042,71.7,5.84,12.1
2024-08-06 07:00:00,PMP-042,63.8,5.5,11.0
2024-08-06 08:00:00,PMP-042,67.3,5.43,12.5
2024-08-06 09:00:00,PMP-042,67.8,5.74,11.9
2024-08-06 10:00:00,PMP-042,68.8,6.15,12.0
2024-08-06 11:00:00,PMP-042,66.7,6.14,11.6
2024-08-06 12:00:00,PMP-042,68.2,5.89,11.6
2024-08-06 13:00:00,PMP-042,64.3,5.23,12.1
2024-08-06 14:00:00,PMP-042,63.4,5.4,11.6
2024-08-06 15:00:00,PMP-042,63.8,5.56,11.7
2024-08-06 16:00:00,PMP-042,64.7,6.02,11.3
2024-08-06 17:00:00,PMP-042,58.5,5.48,11.3
2024-08-06 18:00:00,PMP-042,63.9,5.31,12.6
2024-08-06 19:00:00,PMP-042,62.3,5.98,12.6
2024-08-06 20:00:00,PMP-042,64.8,5.57,10.7
2024-08-06 21:00:00,PMP-042,59.5,6.11,11.3
2024-08-06 22:00:00,PMP-042,67.6,5.03,12.1
2024-08-06 23:00:00,PMP-042,66.0,5.75,11.4
2024-08-07 00:00:00,PMP-042,65.1,5.9,11.8
2024-08-07 01:00:00,PMP-042,63.8,5.52,12.4
2024-08-07 02:00:00,PMP-042,65.1,5.91,11.7
2024-08-07 03:00:00,PMP-042,67.8,5.86,11.9
2024-08-07 04:00:00,PMP-042,69.3,6.6,12.0
2024-08-07 05:00:00,PMP-042,72.1,5.61,12.5
2024-08-07 06:00:00,PMP-042,66.2,5.11,12.3
2024-08-07 07:00:00,PMP-042,67.0,4.98,12.9
2024-08-07 08:00:00,PMP-042,66.8,5.93,12.4
2024-08-07 09:00:00,PMP-042,67.4,5.43,12.2
2024-08-07 10:00:00,PMP-042,67.3,5.44,11.7
2024-08-07 11:00:00,PMP-042,66.9,5.1,11.3
2024-08-07 12:00:00,PMP-042,61.9,5.88,12.0
2024-08-07 13:00:00,PMP-042,62.5,5.72,11.0
2024-08-07 14:00:00,PMP-042,63.8,5.55,10.0
2024-08-07 15:00:00,PMP-042,62.5,5.85,12.8
2024-08-07 16:00:00,PMP-042,62.4,5.9,11.3
2024-08-07 17:00:00,PMP-042,61.6,5.71,12.1
2024-08-07 18:00:00,PMP-042,62.3,5.86,11.5
2024-08-07 19:00:00,PMP-042,60.0,6.33,11.3
2024-08-07 20:00:00,PMP-042,61.3,5.73,10.9
2024-08-07 21:00:00,PMP-042,65.2,5.24,11.6
2024-08-07 22:00:00,PMP-042,64.9,5.92,10.8
2024-08-07 23:00:00,PMP-042,63.1,5.23,12.1
2024-08-08 00:00:00,PMP-042,62.3,5.21,11.0
2024-08-08 01:00:00,PMP-042,70.0,5.31,11.2
2024-08-08 02:00:00,PMP-042,64.5,5.39,12.2
2024-08-08 03:00:00,PMP-042,64.2,5.82,12.2
2024-08-08 04:00:00,PMP-042,64.9,5.9,11.9
2024-08-08 05:00:00,PMP-042,69.1,5.4,12.3
2024-08-08 06:00:00,PMP-042,68.7,5.24,12.0
2024-08-08 07:00:00,PMP-042,70.6,5.33,11.6
2024-08-08 08:00:00,PMP-042,67.1,5.89,12.5
2024-08-08 09:00:00,PMP-042,66.1,5.86,11.4
2024-08-08 10:00:00,PMP-042,67.8,5.44,12.2
2024-08-08 11:00:00,PMP-042,68.5,5.78,11.9
2024-08-08 12:00:00,PMP-042,65.3,5.89,11.8
2024-08-08 13:00:00,PMP-042,63.0,5.88,11.1
2024-08-08 14:00:00,PMP-042,61.1,4.92,12.3
2024-08-08 15:00:00,PMP-042,64.2,5.54,11.6
2024-08-08 16:00:00,PMP-042,62.1,5.29,12.0
2024-08-08 17:00:00,PMP-042,60.4,4.85,11.9
2024-08-08 18:00:00,PMP-042,63.0,6.14,11.5
2024-08-08 19:00:00,PMP-042,62.7,5.62,11.7
2024-08-08 20:00:00,PMP-042,61.3,5.82,11.4
2024-08-08 21:00:00,PMP-042,64.7,5.56,11.0
2024-08-08 22:00:00,PMP-042,61.7,5.6,11.7
2024-08-08 23:00:00,PMP-042,65.0,5.6,12.1
2024-08-09 00:00:00,PMP-042,67.6,6.94,11.1
2024-08-09 01:00:00,PMP-042,68.0,5.79,11.2
2024-08-09 02:00:00,PMP-042,66.2,5.83,11.8
2024-08-09 03:00:00,PMP-042,66.0,5.89,12.7
2024-08-09 04:00:00,PMP-042,67.6,5.29,11.6
2024-08-09 05:00:00,PMP-042,64.3,5.72,12.2
2024-08-09 06:00:00,PMP-042,69.7,5.27,12.5
2024-08-09 07:00:00,PMP-042,65.5,5.58,12.4
2024-08-09 08:00:00,PMP-042,69.7,5.75,11.9
2024-08-09 09:00:00,PMP-042,68.0,6.16,12.0
2024-08-09 10:00:00,PMP-042,62.6,5.59,11.7
2024-08-09 11:00:00,PMP-042,68.3,5.53,12.0
2024-08-09 12:00:00,PMP-042,67.1,5.9,11.0
2024-08-09 13:00:00,PMP-042,63.7,5.78,11.9
2024-08-09 14:00:00,PMP-042,60.7,5.85,11.8
2024-08-09 15:00:00,PMP-042,59.9,5.78,12.4
2024-08-09 16:00:00,PMP-042,60.5,5.56,11.7
2024-08-09 17:00:00,PMP-042,61.4,5.4,12.1
2024-08-09 18:00:00,PMP-042,62.6,5.37,10.9
2024-08-09 19:00:00,PMP-042,59.4,5.44,11.7
2024-08-09 20:00:00,PMP-042,57.9,5.59,11.6
2024-08-09 21:00:00,PMP-042,59.8,5.78,12.6
2024-08-09 22:00:00,PMP-042,61.3,5.22,12.3
2024-08-09 23:00:00,PMP-042,66.3,5.26,10.9
2024-08-10 00:00:00,PMP-042,68.0,5.43,11.7
2024-08-10 01:00:00,PMP-042,65.8,5.73,12.7
2024-08-10 02:00:00,PMP-042,66.6,5.09,11.2
2024-08-10 03:00:00,PMP-042,61.9,5.61,12.7
2024-08-10 04:00:00,PMP-042,69.3,5.71,12.9
2024-08-10 05:00:00,PMP-042,65.5,5.5,12.0
2024-08-10 06:00:00,PMP-042,69.7,5.33,12.5
2024-08-10 07:00:00,PMP-042,67.6,5.8,12.6
2024-08-10 08:00:00,PMP-042,65.6,5.96,12.8
2024-08-10 09:00:00,PMP-042,68.9,5.92,11.9
2024-08-10 10:00:00,PMP-042,67.3,5.94,11.7
2024-08-10 11:00:00,PMP-042,68.5,6.47,11.5
2024-08-10 12:00:00,PMP-042,63.3,5.37,11.8
2024-08-10 13:00:00,PMP-042,67.8,5.29,12.0
2024-08-10 14:00:00,PMP-042,68.0,5.66,11.9
2024-08-10 15:00:00,PMP-042,64.6,5.27,12.3
2024-08-10 16:00:00,PMP-042,63.1,5.6,11.4
2024-08-10 17:00:00,PMP-042,65.0,6.03,11.9
2024-08-10 18:00:00,PMP-042,63.2,5.89,11.5
2024-08-10 19:00:00,PMP-042,63.0,5.2,12.2
2024-08-10 20:00:00,PMP-042,64.0,5.71,11.2
2024-08-10 21:00:00,PMP-042,62.6,5.46,11.7
2024-08-10 22:00:00,PMP-042,64.9,5.67,11.8
2024-08-10 23:00:00,PMP-042,62.7,6.05,12.0
2024-08-11 00:00:00,PMP-042,67.0,6.08,11.4
2024-08-11 01:00:00,PMP-042,65.9,5.77,11.8
2024-08-11 02:00:00,PMP-042,70.5,6.54,11.4
2024-08-11 03:00:00,PMP-042,72.8,5.99,12.2
2024-08-11 04:00:00,PMP-042,68.3,5.81,11.6
2024-08-11 05:00:00,PMP-042,68.3,5.39,12.3
2024-08-11 06:00:00,PMP-042,69.6,5.92,11.7
2024-08-11 07:00:00,PMP-042,66.4,5.77,11.1
2024-08-11 08:00:00,PMP-042,67.6,5.55,11.8
2024-08-11 09:00:00,PMP-042,67.2,5.43,12.8
2024-08-11 10:00:00,PMP-042,66.1,5.29,13.4
2024-08-11 11:00:00,PMP-042,68.4,5.45,12.2
2024-08-11 12:00:00,PMP-042,66.3,5.0,11.9
2024-08-11 13:00:00,PMP-042,64.0,5.73,11.8
2024-08-11 14:00:00,PMP-042,63.5,5.28,12.4
2024-08-11 15:00:00,PMP-042,65.7,6.13,12.2
2024-08-11 16:00:00,PMP-042,58.6,5.0,11.2
2024-08-11 17:00:00,PMP-042,60.4,5.45,10.7
2024-08-11 18:00:00,PMP-042,64.9,5.83,12.2
2024-08-11 19:00:00,PMP-042,61.9,6.27,11.6
2024-08-11 20:00:00,PMP-042,61.6,4.85,11.3
2024-08-11 21:00:00,PMP-042,63.0,5.61,12.6
2024-08-11 22:00:00,PMP-042,66.6,6.01,11.6
2024-08-11 23:00:00,PMP-042,70.0,5.66,11.6
2024-08-12 00:00:00,PMP-042,65.1,6.02,12.0
2024-08-12 01:00:00,PMP-042,66.0,5.18,12.4
2024-08-12 02:00:00,PMP-042,68.0,5.8,12.3
2024-08-12 03:00:00,PMP-042,65.5,5.58,11.9
2024-08-12 04:00:00,PMP-042,69.1,5.4,12.0
2024-08-12 05:00:00,PMP-042,69.4,5.73,12.1
2024-08-12 06:00:00,PMP-042,68.6,5.71,12.4
2024-08-12 07:00:00,PMP-042,67.8,5.67,12.1
2024-08-12 08:00:00,PMP-042,68.5,6.29,12.2
2024-08-12 09:00:00,PMP-042,67.4,5.91,12.6
2024-08-12 10:00:00,PMP-042,66.2,5.62,12.1
2024-08-12 11:00:00,PMP-042,65.7,5.46,12.3
2024-08-12 12:00:00,PMP-042,65.3,6.11,12.7
2024-08-12 13:00:00,PMP-042,63.6,5.36,11.3
2024-08-12 14:00:00,PMP-042,64.9,6.12,12.4
2024-08-12 15:00:00,PMP-042,64.8,6.11,11.7
2024-08-12 16:00:00,PMP-042,61.3,5.22,11.8
2024-08-12 17:00:00,PMP-042,64.8,5.64,12.0
2024-08-12 18:00:00,PMP-042,61.3,6.03,12.0
2024-08-12 19:00:00,PMP-042,62.7,6.39,10.5
2024-08-12 20:00:00,PMP-042,64.4,6.12,11.6
2024-08-12 21:00:00,PMP-042,64.5,5.11,11.1
2024-08-12 22:00:00,PMP-042,65.0,5.78,11.6
2024-08-12 23:00:00,PMP-042,62.4,5.95,12.1
2024-08-13 00:00:00,PMP-042,68.3,5.95,12.1
2024-08-13 01:00:00,PMP-042,67.5,5.27,12.3
2024-08-13 02:00:00,PMP-042,68.2,5.39,12.2
2024-08-13 03:00:00,PMP-042,66.0,5.78,12.0
2024-08-13 04:00:00,PMP-042,67.2,5.77,11.9
2024-08-13 05:00:00,PMP-042,67.6,5.49,11.5
2024-08-13 06:00:00,PMP-042,73.2,6.08,12.7
2024-08-13 07:00:00,PMP-042,69.0,6.33,12.2
2024-08-13 08:00:00,PMP-042,80.4,9.48,13.2
2024-08-13 09:00:00,PMP-042,77.8,9.58,13.6
2024-08-13 10:00:00,PMP-042,77.0,9.5,12.5
2024-08-13 11:00:00,PMP-042,79.6,9.29,12.6
2024-08-13 12:00:00,PMP-042,76.3,9.66,14.0
2024-08-13 13:00:00,PMP-042,64.0,5.88,10.8
2024-08-13 14:00:00,PMP-042,63.1,5.37,11.0
2024-08-13 15:00:00,PMP-042,62.0,5.46,11.2
2024-08-13 16:00:00,PMP-042,64.0,5.93,11.6
2024-08-13 17:00:00,PMP-042,61.9,5.99,11.2
2024-08-13 18:00:00,PMP-042,56.1,5.39,12.1
2024-08-13 19:00:00,PMP-042,61.0,5.63,11.9
2024-08-13 20:00:00,PMP-042,61.7,5.54,11.4
2024-08-13 21:00:00,PMP-042,64.5,4.93,11.1
2024-08-13 22:00:00,PMP-042,63.7,5.19,11.0
2024-08-13 23:00:00,PMP-042,63.0,5.64,11.2
2024-08-14 00:00:00,PMP-042,65.1,5.69,12.4
2024-08-14 01:00:00,PMP-042,66.1,5.61,11.6
2024-08-14 02:00:00,PMP-042,69.2,5.39,11.7
2024-08-14 03:00:00,PMP-042,72.7,5.79,12.4
2024-08-14 04:00:00,PMP-042,68.8,5.91,12.9
2024-08-14 05:00:00,PMP-042,67.2,5.12,12.5
2024-08-14 06:00:00,PMP-042,68.2,5.72,12.8
2024-08-14 07:00:00,PMP-042,72.4,5.67,12.5
2024-08-14 08:00:00,PMP-042,69.6,5.74,12.3
2024-08-14 09:00:00,PMP-042,67.9,5.42,12.4
2024-08-14 10:00:00,PMP-042,66.9,5.86,12.0
2024-08-14 11:00:00,PMP-042,64.2,5.0,12.7
2024-08-14 12:00:00,PMP-042,69.5,5.37,12.3
2024-08-14 13:00:00,PMP-042,65.9,5.61,11.5
2024-08-14 14:00:00,PMP-042,64.0,5.49,12.3
2024-08-14 15:00:00,PMP-042,63.6,5.74,12.7
2024-08-14 16:00:00,PMP-042,62.4,5.88,11.5
2024-08-14 17:00:00,PMP-042,63.1,5.02,11.3
2024-08-14 18:00:00,PMP-042,60.6,5.92,12.2
2024-08-14 19:00:00,PMP-042,64.0,5.73,11.9
2024-08-14 20:00:00,PMP-042,63.8,5.79,10.7
2024-08-14 21:00:00,PMP-042,62.8,6.33,11.9
2024-08-14 22:00:00,PMP-042,60.5,5.71,11.4
2024-08-14 23:00:00,PMP-042,66.4,6.19,11.4
2024-08-15 00:00:00,PMP-042,64.4,5.54,11.2
2024-08-15 01:00:00,PMP-042,69.7,5.08,12.4
2024-08-15 02:00:00,PMP-042,67.8,6.03,11.3
2024-08-15 03:00:00,PMP-042,67.5,5.41,12.3
2024-08-15 04:00:00,PMP-042,71.4,5.81,11.0
2024-08-15 05:00:00,PMP-042,72.4,5.61,12.2
2024-08-15 06:00:00,PMP-042,71.3,5.84,10.6
2024-08-15 07:00:00,PMP-042,71.0,5.84,11.5
2024-08-15 08:00:00,PMP-042,65.4,5.85,12.5
2024-08-15 09:00:00,PMP-042,65.9,5.45,12.1
2024-08-15 10:00:00,PMP-042,65.8,5.35,12.4
2024-08-15 11:00:00,PMP-042,65.0,6.26,11.4
2024-08-15 12:00:00,PMP-042,60.2,5.6,12.4
2024-08-15 13:00:00,PMP-042,64.2,5.79,11.8
2024-08-15 14:00:00,PMP-042,63.9,5.6,12.0
2024-08-15 15:00:00,PMP-042,63.4,5.09,10.9
2024-08-15 16:00:00,PMP-042,64.1,5.27,11.8
2024-08-15 17:00:00,PMP-042,59.9,5.77,11.9
2024-08-15 18:00:00,PMP-042,60.1,5.88,11.2
2024-08-15 19:00:00,PMP-042,64.0,5.99,10.9
2024-08-15 20:00:00,PMP-042,64.1,5.96,11.5
2024-08-15 21:00:00,PMP-042,60.7,6.04,12.1
2024-08-15 22:00:00,PMP-042,62.9,5.32,11.8
2024-08-15 23:00:00,PMP-042,67.1,5.75,11.9
2024-08-16 00:00:00,PMP-042,68.2,5.76,12.1
2024-08-16 01:00:00,PMP-042,71.0,5.84,11.2
2024-08-16 02:00:00,PMP-042,69.8,5.25,11.5
2024-08-16 03:00:00,PMP-042,68.8,5.89,11.9
2024-08-16 04:00:00,PMP-042,66.4,5.64,12.5
2024-08-16 05:00:00,PMP-042,66.6,6.26,11.9
2024-08-16 06:00:00,PMP-042,67.4,6.49,12.3
2024-08-16 07:00:00,PMP-042,70.5,5.68,12.5
2024-08-16 08:00:00,PMP-042,73.3,5.71,12.6
2024-08-16 09:00:00,PMP-042,64.9,6.26,12.4
2024-08-16 10:00:00,PMP-042,66.5,5.51,12.1
2024-08-16 11:00:00,PMP-042,66.7,5.93,11.6
2024-08-16 12:00:00,PMP-042,62.5,5.8,12.0
2024-08-16 13:00:00,PMP-042,65.5,5.56,11.6
2024-08-16 14:00:00,PMP-042,62.2,5.85,11.6
2024-08-16 15:00:00,PMP-042,63.7,5.94,11.5
2024-08-16 16:00:00,PMP-042,64.3,5.99,11.9
2024-08-16 17:00:00,PMP-042,60.8,5.7,11.7
2024-08-16 18:00:00,PMP-042,61.5,5.35,12.5
2024-08-16 19:00:00,PMP-042,62.7,5.8,11.7
2024-08-16 20:00:00,PMP-042,62.1,6.24,11.3
2024-08-16 21:00:00,PMP-042,62.6,5.57,11.6
2024-08-16 22:00:00,PMP-042,63.0,5.69,10.7
2024-08-16 23:00:00,PMP-042,65.8,5.47,11.9
2024-08-17 00:00:00,PMP-042,64.9,6.08,12.0
2024-08-17 01:00:00,PMP-042,64.3,5.5,11.0
2024-08-17 02:00:00,PMP-042,69.2,5.35,11.6
2024-08-17 03:00:00,PMP-042,69.4,5.37,12.1
2024-08-17 04:00:00,PMP-042,70.4,5.72,12.2
2024-08-17 05:00:00,PMP-042,69.5,6.33,11.9
2024-08-17 06:00:00,PMP-042,67.4,6.04,11.7
2024-08-17 07:00:00,PMP-042,66.1,5.75,11.6
2024-08-17 08:00:00,PMP-042,71.4,5.25,12.2
2024-08-17 09:00:00,PMP-042,65.7,6.32,11.3
2024-08-17 10:00:00,PMP-042,67.7,5.98,12.7
2024-08-17 11:00:00,PMP-042,64.7,6.54,12.1
2024-08-17 12:00:00,PMP-042,63.2,5.3,11.9
2024-08-17 13:00:00,PMP-042,61.8,5.76,11.1
2024-08-17 14:00:00,PMP-042,62.2,5.43,11.8
2024-08-17 15:00:00,PMP-042,65.5,6.11,11.1
2024-08-17 16:00:00,PMP-042,63.2,5.5,11.5
2024-08-17 17:00:00,PMP-042,66.7,5.69,12.6
2024-08-17 18:00:00,PMP-042,66.1,5.94,11.5
2024-08-17 19:00:00,PMP-042,65.0,6.09,12.4
2024-08-17 20:00:00,PMP-042,64.5,6.21,12.1
2024-08-17 21:00:00,PMP-042,61.3,5.73,11.9
2024-08-17 22:00:00,PMP-042,62.0,5.63,12.5
2024-08-17 23:00:00,PMP-042,64.8,5.53,13.1
2024-08-18 00:00:00,PMP-042,65.6,5.41,11.5
2024-08-18 01:00:00,PMP-042,69.9,5.51,11.2
2024-08-18 02:00:00,PMP-042,70.3,5.51,11.8
2024-08-18 03:00:00,PMP-042,66.1,5.58,12.0
2024-08-18 04:00:00,PMP-042,66.3,5.69,12.4
2024-08-18 05:00:00,PMP-042,66.0,5.78,12.3
2024-08-18 06:00:00,PMP-042,70.5,6.02,12.3
2024-08-18 07:00:00,PMP-042,69.2,5.49,12.6
2024-08-18 08:00:00,PMP-042,69.3,5.92,12.6
2024-08-18 09:00:00,PMP-042,66.6,6.02,11.2
2024-08-18 10:00:00,PMP-042,67.7,5.56,13.0
2024-08-18 11:00:00,PMP-042,67.7,5.69,12.3
2024-08-18 12:00:00,PMP-042,65.4,5.92,11.5
2024-08-18 13:00:00,PMP-042,65.3,5.74,13.1
2024-08-18 14:00:00,PMP-042,62.0,6.42,12.0
2024-08-18 15:00:00,PMP-042,63.3,5.33,12.0
2024-08-18 16:00:00,PMP-042,62.3,6.28,11.5
2024-08-18 17:00:00,PMP-042,63.2,5.92,11.7
2024-08-18 18:00:00,PMP-042,61.7,6.03,11.9
2024-08-18 19:00:00,PMP-042,68.2,5.97,11.9
2024-08-18 20:00:00,PMP-042,58.8,6.09,11.5
2024-08-18 21:00:00,PMP-042,63.6,5.39,11.5
2024-08-18 22:00:00,PMP-042,65.3,5.73,12.1
2024-08-18 23:00:00,PMP-042,63.3,6.53,12.1
2024-08-19 00:00:00,PMP-042,62.7,5.28,12.1
2024-08-19 01:00:00,PMP-042,64.8,5.89,13.0
2024-08-19 02:00:00,PMP-042,69.8,5.57,12.0
2024-08-19 03:00:00,PMP-042,67.2,6.55,12.1
2024-08-19 04:00:00,PMP-042,71.9,5.6,12.9
2024-08-19 05:00:00,PMP-042,65.5,5.51,12.3
2024-08-19 06:00:00,PMP-042,68.0,5.99,11.9
2024-08-19 07:00:00,PMP-042,67.1,5.89,12.0
2024-08-19 08:00:00,PMP-042,67.9,5.76,11.8
2024-08-19 09:00:00,PMP-042,70.4,5.96,12.7
2024-08-19 10:00:00,PMP-042,66.0,5.15,12.1
2024-08-19 11:00:00,PMP-042,68.3,6.19,12.4
2024-08-19 12:00:00,PMP-042,64.8,5.73,12.0
2024-08-19 13:00:00,PMP-042,64.1,5.89,11.1
2024-08-19 14:00:00,PMP-042,64.2,5.84,11.4
2024-08-19 15:00:00,PMP-042,63.4,6.23,10.9
2024-08-19 16:00:00,PMP-042,65.4,5.94,11.1
2024-08-19 17:00:00,PMP-042,63.7,5.39,12.2
2024-08-19 18:00:00,PMP-042,62.7,6.0,11.7
2024-08-19 19:00:00,PMP-042,63.9,5.89,11.5
2024-08-19 20:00:00,PMP-042,62.9,6.15,10.8
2024-08-19 21:00:00,PMP-042,67.1,6.04,11.5
2024-08-19 22:00:00,PMP-042,63.8,5.74,11.5
2024-08-19 23:00:00,PMP-042,67.6,6.07,11.8
2024-08-20 00:00:00,PMP-042,57.9,5.34,12.4
2024-08-20 01:00:00,PMP-042,65.3,5.71,12.6
2024-08-20 02:00:00,PMP-042,68.9,5.7,12.3
2024-08-20 03:00:00,PMP-042,72.1,5.03,12.5
2024-08-20 04:00:00,PMP-042,66.8,6.05,11.9
2024-08-20 05:00:00,PMP-042,69.6,5.7,13.3
2024-08-20 06:00:00,PMP-042,67.7,6.04,12.5
2024-08-20 07:00:00,PMP-042,63.4,6.05,12.4
2024-08-20 08:00:00,PMP-042,65.2,6.04,11.5
2024-08-20 09:00:00,PMP-042,67.4,5.91,12.1
2024-08-20 10:00:00,PMP-042,64.5,6.08,11.0
2024-08-20 11:00:00,PMP-042,66.9,6.46,13.1
2024-08-20 12:00:00,PMP-042,64.7,5.81,11.6
2024-08-20 13:00:00,PMP-042,64.9,6.39,11.9
2024-08-20 14:00:00,PMP-042,64.2,5.82,12.3
2024-08-20 15:00:00,PMP-042,61.7,5.91,11.8
2024-08-20 16:00:00,PMP-042,61.6,6.05,11.6
2024-08-20 17:00:00,PMP-042,61.8,4.49,12.0
2024-08-20 18:00:00,PMP-042,58.4,6.02,11.6
